id,name,competitionId,falseData
6619,Ritmo Kupa - OB Senior III C LAT 2024.11.09,6619,0
6620,XII. Zala Open és Formációs Táncok Magyar Bajnoksága - Felnőtt LAT Formáció MB 2019.10.26,6620,0
6621,IV. Sundance Kupa E hattánc D Nyolctánc OB - Gyermek II E LAT 2021.05.08,6621,0
6622,Közép-Magyarország Területi Bajnokság - Junior I D Standard 2022.02.20,6622,0
6623,"Felnőtt-Ifjúsági Tíztánc, Junior Standard és Hivatásos Ranglista - Junior I-II. Standard Ranglist 2014.03.08",6623,0
6624,Balaton Summer Táncverseny - Felnőtt D LAT 2024.08.08,6624,0
6625,Buda Open 2018 - Klubközi Versenyek - Junior I C Standard 2018.04.28,6625,0
6626,29. Bem kupa - Junior II D Standard 2018.12.09,6626,0
6627,"U21 STANDARD MB,U21 LATIN MB és Kűr MB - Junior I B LAT 2021.05.15",6627,0
6628,"II. Danza Kupa - Ifjúsági ""D"" Standard 2014.10.11",6628,0
6629,TáncSport Magyar Bajnokság 2021 - MB Junior II  Standard 2021.09.26,6629,0
6630,I. Gyulai Táncfesztivál - F-OPEN-LAT 2019.07.21,6630,1
6631,Hungarian Dance Open 2017-1 - OPEN LATIN SENIOR I 2017.02.18,6631,0
6632,Kelet-Magyarország Területi Bajnokság - TB Gyermek I E Standard 2018.03.03,6632,0
6633,"XXIV. Gála Kupa,U21 Standard és Latin Magyar Bajnokság - Junior I E Standard 2023.10.15",6633,0
6634,"Felnőtt-Ifjúsági Latin, Junior Tíztánc Ranglista , Professzionista Standard Ranglista és klubközi verseny - Junior II D LAT 2016.10.08",6634,0
6635,XI. Kner Kupa- Klubközi és Szabadidősport Táncverseny - Junior II C Standard 2019.03.24,6635,0
6636,"V. Eraklin Kupa, E Országos Bajnokság, U21 Tíztánc Magyar Bajnokság - U21 Tíztánc Magyar Bajnokság 2015.10.24",6636,0
6637,XVI. RexTerra Kupa - Junior I E Standard 2022.11.12,6637,0
6638,Közép-Magyarország Területi Bajnokság - TB Junior I C LAT 2024.03.03,6638,0
6639,11. Danza Kupa - Gyermek II D Standard 2019.04.06,6639,0
6640,I. Érdi Kupa - Szóló Ifjúsági Közép-Haladó LAT 2025.02.02,6640,0
6641,XVIII. Gála Kupa - Junior II E LAT 2017.10.29,6641,0
6642,IX. Gemenc Kupa - Junior II. Haladó LAT 2014.11.09,6642,0
6643,"Botafogo Kupa U21 standard MB, U21 latin MB, Kűr MB - Junior II E Standard 2022.05.14",6643,0
6644,Nyugat- Magyarország Területi Bajnokság - TB Senior I Open Standard 2023.02.25,6644,0
6645,Balaton Summer Táncverseny - Felnőtt B LAT 2022.08.14,6645,0
6646,VII. Forma Kupa - Ifjúsági-Felnőtt Haladó LAT 2014.04.12,6646,0
6647,XXI. Zánkai Táncfesztivál - Senior I C LAT 2015.08.24,6647,0
6648,Budapest Bajnokság - TB Felnőtt S LAT 2017.03.18,6648,0
6649,Danza Táncsport Egyesület - Gyermek I-II E LAT 2019.10.12,6649,1
6650,Balaton Summer Táncverseny - Junior II C LAT 2021.08.14,6650,0
6651,Nyugat-Magyarország TB - TB Felnőtt B Standard 2025.03.01,6651,0
6652,Nyugat- Magyarország Területi Bajnokság - TB Senior II C LAT 2019.03.02,6652,0
6653,"I. Szoldance Kupa -Hattánc, Nyolctánc Országos Bajnokság és Klubközi Táncverseny - OB Ifjúsági D Nyolctánc 2023.02.11",6653,0
6654,"XIX.Gála Kupa Felnőtt-Ifjúsági Standard,Junior Latin,Senior Standard Ranglistaverseny és Klubközi Táncverseny - Junior I C LAT 2018.04.22",6654,0
6655,VII. Hatvan Kupa - Junior II E Standard 2015.05.10,6655,0
6656,VI. Eraklin Kupa - Felnőtt E Standard 2016.11.19,6656,0
6657,Nyugat- Magyarország Területi Bajnokság - TB Gyermek II E Standard 2019.03.02,6657,0
6658,RexTerra Kupa - Gyermek II E Standard 2015.10.03,6658,0
6659,30. Bem kupa - Junior I E LAT 2019.05.12,6659,0
6660,TáncSport Magyar Bajnokság 2022 - Senior IV  Standard 2022.03.06,6660,0
6661,Kelet-Magyarország Területi Bajnokság - Ifjúsági - D Standard 2014.02.22,6661,0
6662,-  0000.00.00,6662,0
6663,12. Danza Kupa - Ifjúsági E LAT 2020.03.01,6663,0
6664,XXII. Lászlóvill Kupa - Ifjúsági D Standard 2024.04.13,6664,0
6665,TáncSport Magyar Bajnokságok - Kűr Professzionalista Felnőtt LAT Magyar Bajnokság 2015.02.22,6665,0
6666,Spirit Kupa Kiskunmajsa - Gyermek II E Standard 2021.10.30,6666,0
6667,Szőke Tisza 2016 - Felnőtt E Standard 2016.06.18,6667,0
6668,XXIV.Zánkai Táncfesztivál - Junior II C Standard 2018.08.19,6668,0
6669,"Felnőtt-Ifjúsági Standard, Junior Latin, Senior Tíztánc Ranglista és Klubközi Táncverseny - Felnőtt D LAT 2017.10.07",6669,0
6670,TáncSport Magyar Bajnokság 2020 - Formáció Junior Lányformáció Standard 2020.10.03,6670,0
6671,-  0000.00.00,6671,0
6672,TáncSport Magyar Bajnokságok 2016 - MB Ifjúsági Standard 2016.01.30,6672,0
6673,"I. Danza Kupa - Senior ""B"" Standard 2014.06.28",6673,0
6674,III. C&M Kupa - Ifjúsági D Standard 2018.10.28,6674,0
6675,"iDanceKupa2016 - Felnőtt-Ifjúsági Tíztánc, Junior Latin Ranglista, Professzionista Latin Ranglistaverseny - Junior II C Standard 2016.03.19",6675,0
6676,"Felnőtt-Ifjúsági standard, Junior latin, Senior standard RL, C OB és Klubközi Táncverseny - Ifjúsági B LAT 2020.11.08",6676,0
6677,Nyugat-Magyarország Területi Bajnokság - TB Gyermek I E STT 2015.03.07,6677,0
6678,XXII. ZÁNKAI TÁNCFESZTIVÁL - Felnőtt E LAT 2016.08.27,6678,0
6679,XXIII.Zánkai Táncfesztivál (2017) - Gyermek II E Standard 2017.08.19,6679,0
6680,III. Sundance Kupa és Ranglista Bajnokság - Felnõtt D Standard 2019.11.02,6680,0
6681,VII. Hatvan Kupa - GYEREK2+JUNIOR1-Kezdő-Standard 2015.05.10,6681,0
6682,Szigo Kupa - Junior I E LAT 2021.06.12,6682,0
6683,Közép-Magyarország TB - TB Felnőtt C Standard 2025.03.02,6683,0
6684,"C Tíztánc Országos Bajnokság, B Tíztánc Országos Bajnokság és Klubközi Táncverseny - Junior I D LAT 2017.04.01",6684,0
6685,"XIII. RexTerra Kupa - C Országos Bajnokság, U21 Latin Magyar Bajnokság - Ifjúsági D LAT 2017.11.25",6685,0
6686,"MTÁSZ E Országos Bajnokság, U21 10 Tánc Magyar Bajnokság és Klubközi Verseny - OB Gyermek I E LAT 2019.09.14",6686,0
6687,"VI. Kner Kupa C és B Tíztánc OB és Klubközi Táncverseny - Junior II. ""D"" LAT 2014.04.05",6687,0
6688,"ISIS DANCE OPEN - Felnőtt-Ifjúsági Tíztánc, Junior Standard Ranglista - Ifjúsági D Standard 2016.11.26",6688,0
6689,Közép-Magyarország TB - TB Gyermek II E LAT 2025.03.02,6689,0
6690,"XIV. RexTerra Kupa, Ranglista és klubközi versenyek - Gyermek II E LAT 2019.11.30",6690,0
6691,XVI. Hatvan Kupa - Felnőtt E LAT 2024.05.11,6691,0
6692,"VILÁGTÁNCFESZTIVÁL - FELNŐTT-IFJÚSÁGI LATIN, JUNIOR STANDARD, SENIOR LATIN, PROFESSZIONISTA STANDARD RANGLISTAVERSENY, KLUBKÖZI TÁNCVERSENYEK - Ifjúsági D Standard 2018.05.05",6692,0
6693,XIII. FEKETE SAS KUPA - Ifjúsági B Standard 2018.11.18,6693,0
6694,"IX. Kner Kupa - Felnőtt-Ifjúsági Latin, Junior Standard Ranglista Professzionista Standard Ranglista és klubközi táncverseny - RL Junior Standard 2016.04.09",6694,0
6695,-  0000.00.00,6695,0
6696,XI. Fregolina Kupa - Gyerek II. LAT 2014.10.25,6696,0
6697,"MTÁSZ E Országos Bajnokság, U21 10 Tánc Magyar Bajnokság és Klubközi Verseny - OB Felnőtt E Standard 2018.09.15",6697,0
6698,VIII. Hatvan Kupa - Felnőtt D LAT 2016.05.29,6698,0
6699,"XIII. Eraklin Kupa- D Országos Bajnokság, Cséplő Dániel Emlékkupa - OB Junior II D LAT 2024.10.05",6699,0
6700,XIV. Ametiszt Kupa - Ifjúsági C LAT 2019.11.23,6700,0
6701,-  0000.00.00,6701,0
6702,77. DanceNet Kupa - Junior II B LAT 2021.05.29,6702,0
6703,Nyugat- Magyarország Területi Bajnokság - Junior II D Standard 2022.02.19,6703,0
6704,Nyugat-Magyarország Területi Bajnokság - Szóló Ifjúsági E LAT 2024.03.02,6704,0
6705,Kelet-Magyarország TB - Szóló Ifjúsági C LAT 2025.03.01,6705,0
6706,"XI FORMA kupa D országos Bajnokság, U 21 Tíztánc Magyar Bajnoksága - OB Ifjúsági D LAT 2017.10.14",6706,0
6707,TáncSport Magyar Bajnokságok 2017 - LAT Mix Junior A Liga Formációs Táncok Magyar Bajnoksága 2017.02.04,6707,0
6708,I. Fonyód Kupa - Gyermek II E LAT 2015.06.07,6708,0
6709,Szőke Tisza 2022 - Junior I E STT 2022.06.12,6709,0
6710,Közép-Magyarország Területi Bajnokság - TB Felnőtt E LAT 2023.02.26,6710,0
6711,Budapest Bajnokság - TB Ifjúsági B LAT 2017.03.18,6711,0
6712,"E Hattánc Országos Bajnokság, D Nyolctánc Országos Bajnokság - Felnőtt D LAT 2018.02.17",6712,0
6713,34. Bem kupa - Junior I C Standard 2023.10.01,6713,0
6714,IX. Hatvan Kupa - Ifjúsági E LAT 2017.05.06,6714,0
6715,"SZIGO Kupa Felnőtt-Ifjúsági standard, Junior latin, Senior standard - Felnőtt E LAT 2019.04.13",6715,0
6716,XI. Ametiszt kupa - Gyerek I-II. Kezdő Duo Lány LAT 2015.10.10,6716,0
6717,-  0000.00.00,6717,0
6718,ISIS Dance - Felnőtt A LAT 2022.10.22,6718,0
6719,"V. Duna Kupa D Országos Bajnokság - Junior II.-Ifjúsági ""C"" Standard 2014.11.16",6719,0
6720,"U21 Standard, Latin,Kűr Magyar Bajnokság és klubközi táncverseny - J2-C-LAT 2019.05.25",6720,1
6721,XX. Lászlóvill Kupa - Junior I D LAT 2022.05.21,6721,0
6722,-  0000.00.00,6722,0
6723,-  0000.00.00,6723,0
6724,HODC (Hungarian Open Dancesport Championship) - Junior I-II B LAT 2016.10.29,6724,0
6725,Kelet-Magyarország Területi Bajnokság - TB Ifjúsági B LAT 2024.03.02,6725,0
6726,I. Érdi Kupa - Junior I D LAT 2025.02.02,6726,0
6727,XII. FEKETE SAS KUPA - Junior II E Standard 2017.11.04,6727,0
6728,I. Sundance Kupa - Junior II D Standard 2017.05.07,6728,0
6729,Kelet-Magyarország Területi Bajnokság - Szóló Gyermek II. E LAT 2024.03.02,6729,0
6730,IV. Danza Kupa - Ifjúsági C LAT 2015.10.18,6730,0
6731,Ametiszt Kupa - Junior II E Standard 2022.10.29,6731,0
6732,Budapest Open - Senior I D LAT 2018.02.18,6732,0
6733,"Ametiszt Kupa és Senior-Felnőtt-Ifjúsági tíztánc, Junior latin, Profi standard RL - Junior II C LAT 2023.10.28",6733,0
6734,Kelet-Magyarország Területi Bajnokság - TB Senior I C LAT 2020.03.07,6734,1
6735,Forma Kupa - D Országos Bajnokság - Junior II C LAT 2021.10.02,6735,0
6736,"Senior-Felnőtt-Ifjúsági Tíztánc, Junior Standard, Profi Latin RL és Klubközi verseny - Szóló Ifjúsági D LAT 2024.06.01",6736,0
6737,Buda Open International Dance Festival 2018 - OPEN LAT YOUTH 2018.04.28,6737,0
6738,Nyugat-Magyarország Területi Bajnokság - TB Gyermek I E LAT 2016.03.12,6738,0
6739,TáncSport Magyar Bajnokság és WDSF Hungarian Dance Open 2019 - MB Senior I-II LAT 2019.02.02,6739,0
6740,"Senior-Felnőtt-Ifjúsági Tíztánc, Junior Standard, Profi Latin RL és Klubközi verseny - Felnőtt C LAT 2024.06.01",6740,0
6741,-  0000.00.00,6741,0
6742,XIV. Ritmo Kupa Klubközi és Szabadidős Táncverseny - Junior II E Standard 2018.09.29,6742,0
6743,Ritmo Kupa - Junior I D Standard 2024.11.09,6743,0
6744,TáncSport Magyar Bajnokság 2020 - MB Senior I  LAT 2020.10.03,6744,0
6745,"Felnőtt-Ifjúsági Standard, Junior Latin, Senior Tíztánc Ranglista és Klubközi Táncverseny - Junior II E LAT 2017.10.07",6745,0
6746,XXII. ZÁNKAI TÁNCFESZTIVÁL - Gyermek I E LAT 2016.08.26,6746,0
6747,XXIV.Zánkai Táncfesztivál - Felnőtt B LAT 2018.08.19,6747,0
6748,Kelet-Magyarország Területi Bajnokság - TB Gyermek II E LAT 2015.03.07,6748,0
6749,12. Danza Kupa - Felnőtt D Standard 2020.03.01,6749,0
6750,-  0000.00.00,6750,0
6751,Kelet-Magyarország Területi Bajnokság - Junior I. - E - LAT 2014.02.22,6751,0
6752,XII. Ritmo Kupa - Felnőtt C Standard 2015.09.27,6752,0
6753,II. Universe Kupa - Junior II C LAT 2019.05.04,6753,0
6754,Nyugat- Magyarország Területi Bajnokság - TB Junior II E Standard 2019.03.02,6754,0
6755,"XIX.Gála Kupa Felnőtt-Ifjúsági Standard,Junior Latin,Senior Standard Ranglistaverseny és Klubközi Táncverseny - Junior I E LAT 2018.04.22",6755,0
6756,VI. Eraklin Kupa - Junior II E Standard 2016.11.19,6756,0
6757,Balaton Summer Táncverseny - Ifjúsági C LAT 2021.08.14,6757,0
6758,Nyugat-Magyarország TB - Szóló Junior II. D LAT 2025.03.01,6758,0
6759,-  0000.00.00,6759,0
6760,Budapest Bajnokság - TB Senior III E Standard 2017.03.18,6760,0
6761,"ISIS DANCE OPEN - Felnőtt-Ifjúsági Tíztánc, Junior Standard Ranglista - Junior II C Standard 2016.11.26",6761,0
6762,VI. Kner Kupa C és B Tíztánc OB és Klubközi Táncverseny - Gyerek I. Tánciskolás LAT 2014.04.05,6762,0
6763,"MTÁSZ E Országos Bajnokság, U21 10 Tánc Magyar Bajnokság és Klubközi Verseny - Felnőtt D Standard 2019.09.14",6763,0
6764,XIII. Ametiszt Kupa - Ifjúsági E LAT 2017.12.03,6764,0
6765,DanceNet Kupa - Ifjúsági C Standard 2023.12.17,6765,0
6766,"C Tíztánc Országos Bajnokság, B Tíztánc Országos Bajnokság és Klubközi Táncverseny - OB Junior II C Tíztánc 2017.04.01",6766,0
6767,"XIII. RexTerra Kupa - C Országos Bajnokság, U21 Latin Magyar Bajnokság - OB Ifjúsági C LAT 2017.11.25",6767,0
6768,Balaton Summer Táncverseny - Senior II D Standard 2023.08.12,6768,0
6769,Szigo Kupa - Junior I C LAT 2021.06.12,6769,0
6770,Közép-Magyarország TB - Szóló Felnőtt C LAT 2025.03.02,6770,0
6771,III. Sundance Kupa és Ranglista Bajnokság - Ifjúsági E LAT 2019.11.02,6771,0
6772,VII. Hatvan Kupa - JUNIOR1-Kezdő-LAT 2015.05.10,6772,0
6773,C és B Tíztánc Országos Bajnokság és Klubközi Táncverseny - Ifjúsági E Standard 2018.04.14,6773,0
6774,III. Fonyód Kupa - Felnőtt C Standard 2017.06.11,6774,0
6775,"C Országos Bajnokság, U21 Standard és Latin Magyar Bajnokság és Klubközi Verseny - OB Senior I C LAT 2015.11.14",6775,0
6776,VI. Danza Kupa - Junior II D Standard 2016.09.18,6776,0
6777,Nyugat-Magyarország Területi Bajnokság - TB Junior II E STT 2015.03.07,6777,0
6778,"Felnőtt-Ifjúsági Standard, Junior Latin, Senior Standard Ranglista - Felnőtt D Standard 2018.11.03",6778,0
6779,"Felnőtt-Ifjúsági standard, Junior latin, Senior standard RL, C OB és Klubközi Táncverseny - Junior I E LAT 2020.11.08",6779,0
6780,"E OB, U21 10 Tánc MB és Klubközi Verseny - Szóló Senior E LAT 2024.09.07",6780,0
6781,III. C&M Kupa - Junior I D LAT 2018.10.28,6781,0
6782,"iDanceKupa2016 - Felnőtt-Ifjúsági Tíztánc, Junior Latin Ranglista, Professzionista Latin Ranglistaverseny - Junior II E Standard 2016.03.19",6782,0
6783,"TáncSport Magyar Bajnokság, C és B Tíztánc Országos Bajnokság - MB Junior II  LAT 2023.04.15",6783,0
6784,"I. Danza Kupa - Felnőtt ""D"" Standard 2014.06.28",6784,0
6785,SAVARIA Nemzetközi Táncverseny - Gyermek II D LAT 2024.12.14,6785,0
6786,TáncSport Magyar Bajnokságok 2016 - Formáció Felnőtt A Liga Standard 2016.01.30,6786,0
6787,XXIV.Zánkai Táncfesztivál - Junior II D LAT 2018.08.19,6787,0
6788,-  0000.00.00,6788,0
6789,ISIS Dance - Gyermek II E LAT 2022.10.22,6789,0
6790,"SZIGO Kupa Felnőtt-Ifjúsági standard, Junior latin, Senior standard - Ifjúsági C Standard 2019.04.13",6790,0
6791,XI. Ametiszt kupa - Gyerek I-II. Haladó Standard 2015.10.10,6791,0
6792,34. Bem kupa - Felnőtt C LAT 2023.10.01,6792,0
6793,Budapest Bajnokság - TB Junior II B Standard 2017.03.18,6793,0
6794,"E Hattánc Országos Bajnokság, D Nyolctánc Országos Bajnokság - Junior I E LAT 2018.02.17",6794,0
6795,-  0000.00.00,6795,0
6796,Közép-Magyarország Területi Bajnokság - TB Ifjúsági D LAT 2023.02.26,6796,0
6797,Szőke Tisza 2022 - Junior II D STT 2022.06.12,6797,0
6798,I. Fonyód Kupa - Junior II E Standard 2015.06.07,6798,0
6799,Kelet-Magyarország TB - TB Senior IV Open LAT 2025.03.01,6799,0
6800,"XI FORMA kupa D országos Bajnokság, U 21 Tíztánc Magyar Bajnoksága - OB Senior I D LAT 2017.10.14",6800,0
6801,Nyugat-Magyarország Területi Bajnokság - Szóló Junior II. C LAT 2024.03.02,6801,0
6802,Nyugat- Magyarország Területi Bajnokság - Ifjúsági E LAT 2022.02.19,6802,0
6803,"FLN IFI SEN Latin, JUN Standard, Profi Standard Ranglista és Klubközi táncverseny - Ranglista Felnőtt  LAT 2021.06.05",6803,0
6804,XIV. Ametiszt Kupa - Felnõtt C LAT 2019.11.23,6804,0
6805,"XIII. Eraklin Kupa- D Országos Bajnokság, Cséplő Dániel Emlékkupa - OB Senior I D LAT 2024.10.05",6805,0
6806,"MTÁSZ E Országos Bajnokság, U21 10 Tánc Magyar Bajnokság és Klubközi Verseny - OB Senior II E Standard 2018.09.15",6806,0
6807,"Felnőtt- Ifjúsági Latin, Junior Standard, Professzionista Standard Ranglistaverseny - Junior II D LAT 2016.06.04",6807,0
6808,X. Eraklin kupa - Junior II E LAT 2021.10.16,6808,0
6809,-  0000.00.00,6809,0
6810,Szőke Tisza 2021  WDSF International OPEN Nemzetközi Táncverseny - Gyermek II E STT 2021.08.29,6810,1
6811,C Országos Bajnokság - Felnőtt B LAT 2018.11.17,6811,0
6812,"Botafogo Kupa, U21 STT, LAT és  Kűr Magyar Bajnokságok - Szóló Felnőtt D LAT 2024.04.28",6812,0
6813,"VILÁGTÁNCFESZTIVÁL - FELNŐTT-IFJÚSÁGI LATIN, JUNIOR STANDARD, SENIOR LATIN, PROFESSZIONISTA STANDARD RANGLISTAVERSENY, KLUBKÖZI TÁNCVERSENYEK - Felnőtt C Standard 2018.05.05",6813,0
6814,XVIII RexTerra Kupa - Felnőtt E STT 2024.11.16,6814,0
6815,XII. Hatvan Kupa - Junior II D STT 2020.08.30,6815,0
6816,XIV. Ritmo Kupa Klubközi és Szabadidős Táncverseny - Ifjúsági-Felnőtt E Standard 2018.09.29,6816,0
6817,"VIII. Gemenc Kupa E 6Tánc, D 8Tánc OB és U21 Tíztánc Magyar Bajnokság - Gyerek II. ""E"" Standard 2014.03.29",6817,0
6818,-  0000.00.00,6818,0
6819,77. DanceNet Kupa - Junior I D Standard 2021.05.29,6819,0
6820,-  0000.00.00,6820,0
6821,"B-A-S Országos Bajnokság, Senior Open Országos Bajnokság, II. Nyíri Lajos Emlékverseny - OB Senior IV Open Standard 2018.12.15",6821,0
6822,"Senior-Felnőtt-Ifjúsági Tíztánc, Junior Standard, Profi Latin RL és Klubközi verseny - Senior II C Standard 2024.06.01",6822,0
6823,X. Kner Kupa - klubközi táncverseny - Junior I D LAT 2018.04.29,6823,0
6824,X. Eraklin kupa - Felnőtt E Standard 2021.10.16,6824,0
6825,XI. Fregolina Kupa - Gyerek I. LAT 2014.10.25,6825,0
6826,Kelet-Magyarország Területi Bajnokság - TB Junior I D LAT 2020.03.07,6826,1
6827,"Ametiszt Kupa és Senior-Felnőtt-Ifjúsági tíztánc, Junior latin, Profi standard RL - Ifjúsági E Standard 2023.10.28",6827,0
6828,Budapest Open - Felnőtt C Standard 2018.02.18,6828,0
6829,Savaria Kupa Klubközi Táncverseny - JN2-E-STT 2019.06.08,6829,1
6830,C Országos Bajnokság és Klubközi Táncverseny - Ifjúsági B Standard 2022.11.05,6830,0
6831,IV. Danza Kupa - Ifjúsági E LAT 2015.10.18,6831,0
6832,I. C&M KUPA - Junior I D LAT 2016.10.02,6832,0
6833,I. Érdi Kupa - Junior II C LAT 2025.02.02,6833,0
6834,XII. FEKETE SAS KUPA - Ifjúsági B Standard 2017.11.04,6834,0
6835,"SZIGO Kupa Felnőtt-Ifjúsági standard, Junior latin, Senior standard - Gyermek II E LAT 2019.04.13",6835,0
6836,I. Sundance Kupa - Ifjúsági E LAT 2017.05.07,6836,0
6837,D Országos Bajnokság - OB Senior III D Standard 2016.10.22,6837,0
6838,Kelet-Magyarország Területi Bajnokság - TB Felnőtt E LAT 2024.03.02,6838,0
6839,-  0000.00.00,6839,0
6840,"Tíztánc Magyar Bajnokság, Nyolctánc Magyar Bajnokság - Szóló Gyermek E LAT 2023.03.18",6840,0
6841,RITMO KUPA - Felnőtt B LAT 2022.06.04,6841,0
6842,"Felnőtt, Ifjúsági Standard Junior Tíztánc Ranglista és klubközi verseny - Gyerek II. ""E"" Standard 2014.11.29",6842,0
6843,"U21 Standard, Latin,Kűr Magyar Bajnokság és klubközi táncverseny - S3-C-STT 2019.05.25",6843,1
6844,Nyugat-Magyarország Területi Bajnokság - TB Ifjúsági B LAT 2017.03.18,6844,0
6845,VII. Eraklin Kupa - Senior I-II D Standard 2017.12.09,6845,0
6846,XXI. Zánkai Táncfesztivál - Ifjúsági E LAT 2015.08.26,6846,0
6847,"II. Salgótarjáni Havanna Kupa - Felnőtt ""B"" LAT 2014.04.19",6847,0
6848,"E OB, U21 Tíztánc MB és Klubközi Verseny - OB Felnőtt E Standard 2022.09.10",6848,0
6849,Budapesti Területi Bajnokság - TB Senior II D Standard 2019.03.02,6849,0
6850,C és B Tíztánc OB és klubközi Táncverseny - OB Gyermek II C Tíztánc 2021.08.21,6850,0
6851,Nyugat-Magyarország TB - TB Senior I C LAT 2025.03.01,6851,0
6852,Danza Táncsport Egyesület - Junior II C Standard 2019.10.12,6852,1
6853,"Felnőtt -Ifjúsági Latin, Junior Standard, Senior Latin Ranglista és Klubközi Táncverseny - Ifjúsági D Standard 2015.06.06",6853,0
6854,XVII. Gála Kupa - Junior I E LAT 2016.11.06,6854,0
6855,III. Danza Kupa - Felnőtt C LAT 2015.04.19,6855,0
6856,DanceNet Kupa - Ifjúsági B Standard 2022.12.03,6856,0
6857,"Felnőtt-Ifjúsági Latin, Junior Standard, Senior Latin és Profi Standard Ranglista - Junior II E LAT 2019.04.27",6857,0
6858,C Országos Bajnokság - Junior II D Standard 2018.11.17,6858,0
6859,MTÁSZ Pest-megyei Régió Bajnokság - TB Senior III E Standard 2016.03.12,6859,0
6860,TáncSport Magyar Bajnokságok 2014 - Junior I. LAT Magyar Bajnokság 2014.02.01,6860,0
6861,II. Spirit Kupa WDSF Felnőtt Latin Világkupa - Felnőtt D LAT 2022.04.02,6861,0
6862,iDanceFesztivál2015 - Felnőtt C LAT 2015.11.15,6862,0
6863,V. Sundance Kupa C és B Tíztánc OB - OB Ifjúsági B Tíztánc 2024.04.06,6863,0
6864,"Közép-Magyarország TerületiBajnokság, Kerekesszékes MB -  Ifjúsági B LAT 2020.03.07",6864,0
6865,MTÁSZ E Országos Bajnokság és Klubközi Verseny - Junior I D Standard 2017.09.30,6865,0
6866,II. Fonyód Kupa - Gyermek I E LAT 2016.06.12,6866,0
6867,ISIS DANCE OPEN - Felnőtt C Standard 2021.10.23,6867,0
6868,TáncSport Magyar Bajnokságok - OPEN LATIN YOUTH 2015.02.07,6868,0
6869,"""D"" OB és Klubközi Táncverseny - OB Senior IV D Standard 2020.09.19",6869,0
6870,Nyugat- Magyarország Területi Bajnokság -  Ifjúsági D LAT 2020.03.07,6870,0
6871,IV. Press Dance Táncverseny - Gyermek II D LAT 2016.03.14,6871,0
6872,Mecsek Kupa - Tánciskolás Verseny - Junior Haladó LAT 2014.05.18,6872,0
6873,Kelet-Magyarország Területi Bajnokság - Junior I D LAT 2021.03.06,6873,0
6874,XXIII.Zánkai Táncfesztivál (2017) - Junior II D Standard 2017.08.20,6874,0
6875,XIII. Kistelek Open - Gyermek I E Standard 2016.09.24,6875,0
6876,10. Danza Kupa - Ifjúsági C LAT 2018.06.09,6876,0
6877,Nyugat-Magyarország Területi Bajnokság - TB Felnőtt A LAT 2015.03.07,6877,0
6878,"FLN IFI SEN Latin, JUN Standard, Profi Standard Ranglista és Klubközi táncverseny - Junior I C LAT 2021.06.05",6878,0
6879,Közép-Magyarország TB - Szóló Gyermek II. Közép-Haladó LAT 2025.03.02,6879,0
6880,"ISIS DANCE OPEN-Felnőtt-Ifjúsági-Senior Tíztánc, Junior Standard,  Professional Latin - Junior II C Standard 2019.10.19",6880,0
6881,"SZIGO Kupa Felnőtt-Ifjúsági Tíztánc, Junior Latin Ranglista, Professzionista Latin Ranglistaverseny - Gyermek II E Standard 2017.03.25",6881,0
6882,XVI. Gála Kupa Klubközi Verseny - Ifjúsági E LAT 2015.09.13,6882,0
6883,"Felnőtt és Ifjúsági Tíztánc, Junior Latin, Senior Tíztánc és Profi Standard Ranglista - Ifjúsági D LAT 2019.09.21",6883,0
6884,"Pro-Art Kistelek Kupa, Felnőtt Ifjúsági Latin, Junior Tíztánc, Senior Latin, Profi Standard Ranglista - Junior I E Standard 2019.03.09",6884,0
6885,MTÁSZ Pest-megyei Régió Bajnokság - TB Senior III D LAT 2018.03.03,6885,0
6886,"X. Forma Kupa és C Országos Bajnokság,U21 Standard és Latin Magyar Bajnokság - Ifjúsági D LAT 2016.12.03",6886,0
6887,-  0000.00.00,6887,0
6888,"SZIGO Kupa Felnőtt-Ifjúsági Latin, Junior Tíztánc, Senior Latin Ranglistaverseny - Gyermek I E LAT 2018.11.25",6888,0
6889,"Botafogo Kupa, U21 STT, LAT és  Kűr Magyar Bajnokságok - Felnőtt B LAT 2024.04.28",6889,0
6890,PHOENIX CUP - INTERNATIONAL OPEN LAT ADULT 2018.05.13,6890,0
6891,"B-A-S, Senior Open OB, III.Nyíri Lajos Emlékverseny - OB Senior IV Open LAT 2019.12.08",6891,0
6892,"Felnőtt-Ifjúsági Tíztánc, Junior Standard és Hivatásos Ranglista - Junior II. - Haladó - LAT 2014.03.08",6892,0
6893,"E OB, U21 tíztánc MB és klubközi táncverseny - Junior I D Standard 2021.09.11",6893,0
6894,"Lászlóvill Kupa Felnőtt-Ifjúsági Standard, Junior Tíztánc Ranglista és Klubközi Táncverseny - Junior Tíztánc Ranglista  2016.05.07",6894,0
6895,"""D"" OB és Klubközi Táncverseny - OB Junior I D Standard 2020.09.19",6895,0
6896,Zala Open Formációs Magyar Bajnokság - Formáció Junior Nagy csapat LAT 2024.10.19,6896,0
6897,V. FULLDANCE KUPA - Junior II C LAT 2018.09.08,6897,0
6898,Kelet-Magyarország Területi Bajnokság - Szóló Gyermek E LAT 2022.02.19,6898,0
6899,"E Hattánc Országos Bajnokság, D Nyolctánc Országos Bajnokság - OB Gyermek II E 6T 2016.03.06",6899,0
