id,name,eventId
4267,Döntő,3119
4268,Döntő,3121
4269,1.Forduló,3122
4270,Elődöntő,3122
4271,Döntő,3122
4272,Döntő,3123
4273,1.Forduló,3124
4274,Elődöntő,3124
4275,Döntő,3124
4276,Döntő,3125
4277,Döntő,3127
4278,4.Forduló,3128
4279,Döntő,3129
4280,Döntő,3130
4281,Döntő,3131
4282,Döntő,3132
4283,Döntő,3133
4284,Döntő,3134
4285,Döntő,3135
4286,Elődöntő,3136
4287,Döntő,3136
4288,Döntő,3137
4289,Döntő,3138
4290,1.Forduló,3139
4291,Reményfutam után,3139
4292,Elődöntő,3139
4293,Döntő,3139
4294,Elődöntő,3140
4295,Döntő,3140
4296,Döntő,3141
4297,Döntő,3142
4298,Döntő,3143
4299,Elődöntő,3144
4300,Döntő,3144
4301,Döntő,3145
4302,Elődöntő,3146
4303,Döntő,3146
4304,Elődöntő,3147
4305,Döntő,3147
4306,Elődöntő,3148
4307,Döntő,3148
4308,Döntő,3149
4309,Döntő,3150
4310,Döntő,3151
4311,Döntő,3152
4312,Elődöntő,3153
4313,Döntő,3153
4314,1.Forduló,3154
4315,Elődöntő,3154
4316,Döntő,3154
4317,Elődöntő,3155
4318,Döntő,3155
4319,Elődöntő,3156
4320,Döntő,3156
4321,Döntő,3157
4322,Döntő,3158
4323,Döntő,3159
4324,Döntő,3160
4325,Döntő,3161
4326,Döntő,3162
4327,Elődöntő,3163
4328,Döntő,3163
4329,Döntő,3164
4330,Section 1,3165
4331,Döntő,3166
4332,Döntő,3167
4333,Döntő,3168
4334,Elődöntő,3169
4335,Döntő,3169
4336,1.Forduló,3170
4337,Elődöntő,3170
4338,Döntő,3170
4339,Döntő,3171
4340,Döntő,3172
4341,Döntő,3173
4342,Döntő,3174
4343,Elődöntő,3175
4344,Döntő,3175
4345,Döntő,3176
4346,Döntő,3177
4347,Döntő,3178
4348,Döntő,3180
4349,Döntő,3181
4350,Elődöntő,3182
4351,Döntő,3182
4352,Elődöntő,3183
4353,Döntő,3183
4354,Döntő,3184
4355,Section 1,3185
4356,Elődöntő,3186
4357,Döntő,3186
4358,1.Forduló,3187
4359,2.Forduló,3187
4360,Elődöntő,3187
4361,Döntő,3187
4362,Döntő,3188
4363,Döntő,3189
4364,Döntő,3190
4365,Döntő,3191
4366,Elődöntő,3192
4367,Döntő,3192
4368,Elődöntő,3194
4369,Döntő,3194
4370,Döntő,3195
4371,Döntő,3196
4372,Döntő,3197
4373,Section 1,3199
4374,Döntő,3200
4375,Döntő,3201
4376,Döntő,3202
4377,Elődöntő,3203
4378,Döntő,3203
4379,5.Forduló,3204
4380,Döntő,3206
4381,Elődöntő,3207
4382,Döntő,3207
4383,Döntő,3208
4384,Döntő,3209
4385,Section 1,3210
4386,Döntő,3211
4387,Elődöntő,3212
4388,Döntő,3212
4389,Döntő,3213
4390,Elődöntő,3214
4391,Döntő,3214
4392,Elődöntő,3215
4393,Döntő,3215
4394,Döntő,3216
4395,Döntő,3217
4396,Elődöntő,3218
4397,Döntő,3218
4398,Döntő,3219
4399,1.Forduló,3220
4400,Elődöntő,3220
4401,Döntő,3220
4402,Döntő,3221
4403,Elődöntő,3222
4404,Döntő,3222
4405,Döntő,3223
4406,Döntő,3224
4407,Döntő,3225
4408,Elődöntő,3226
4409,Döntő,3226
4410,Döntő,3227
4411,Döntő,3228
4412,6.Forduló,3229
4413,Döntő,3230
4414,Döntő,3231
4415,Döntő,3232
4416,Döntő,3233
4417,Döntő,3234
4418,Döntő,3235
4419,Elődöntő,3236
4420,Döntő,3236
4421,Döntő,3238
4422,Döntő,3239
4423,Döntő,3240
4424,Döntő,3241
4425,Elődöntő,3242
4426,Döntő,3242
4427,Döntő,3243
4428,1.Forduló,3244
4429,Elődöntő,3244
4430,Döntő,3244
4431,Döntő,3245
4432,Elődöntő,3246
4433,Döntő,3246
4434,Elődöntő,3247
4435,Döntő,3247
4436,Elődöntő,3248
4437,Döntő,3248
4438,Döntő,3249
4439,Döntő,3250
4440,Döntő,3251
4441,1.Forduló,3252
4442,Elődöntő,3252
4443,Döntő,3252
4444,Döntő,3253
4445,Döntő,3254
4446,Döntő,3255
4447,Elődöntő,3256
4448,Döntő,3256
4449,Elődöntő,3257
4450,Döntő,3257
4451,Elődöntő,3258
4452,Döntő,3258
4453,Elődöntő,3260
4454,Döntő,3260
4455,Elődöntő,3261
4456,Döntő,3261
4457,Elődöntő,3262
4458,Döntő,3262
4459,Döntő,3263
4460,Döntő,3264
4461,Döntő,3265
4462,Elődöntő,3266
4463,Döntő,3266
4464,Elődöntő,3267
4465,Döntő,3267
4466,Döntő,3268
4467,Döntő,3269
4468,1.Forduló,3271
4469,Elődöntő,3271
4470,Döntő,3271
4471,Section 1,3272
4472,1.Forduló,3273
4473,Elődöntő,3273
4474,Döntő,3273
4475,1.Forduló,3275
4476,Elődöntő,3275
4477,Döntő,3275
4478,Döntő,3276
4479,Elődöntő,3279
4480,Döntő,3279
4481,Döntő,3280
4482,Döntő,3282
4483,Section 1,3283
4484,Döntő,3284
4485,Elődöntő,3285
4486,Döntő,3285
4487,Döntő,3286
4488,Döntő,3287
4489,Döntő,3288
4490,Döntő,3289
4491,Elődöntő,3290
4492,Döntő,3290
4493,Elődöntő,3292
4494,Döntő,3292
4495,Döntő,3293
4496,Elődöntő,3294
4497,Döntő,3294
4498,Döntő,3295
4499,Döntő,3296
4500,1.Forduló,3297
4501,Elődöntő,3297
4502,Döntő,3297
4503,1.Forduló,3298
4504,Elődöntő,3298
4505,Döntő,3298
4506,Döntő,3299
4507,Döntő,3300
4508,Elődöntő,3301
4509,Döntő,3301
4510,Elődöntő,3302
4511,Döntő,3302
4512,Elődöntő,3303
4513,Döntő,3303
4514,Elődöntő,3304
4515,Döntő,3304
4516,Döntő,3305
4517,Elődöntő,3306
4518,Döntő,3306
4519,Döntő,3307
4520,Section 1,3308
4521,Elődöntő,3309
4522,Döntő,3309
4523,Döntő,3310
4524,Döntő,3311
4525,1.Forduló,3312
4526,Elődöntő,3312
4527,Döntő,3312
4528,Döntő,3313
4529,Döntő,3314
4530,Döntő,3315
4531,Döntő,3316
4532,Döntő,3318
4533,Döntő,3319
4534,Döntő,3320
4535,Section 1,3321
4536,Elődöntő,3322
4537,Döntő,3322
4538,Elődöntő,3323
4539,Döntő,3323
4540,4.Forduló,3324
4541,Döntő,3325
4542,Döntő,3326
4543,Döntő,3327
4544,Elődöntő,3328
4545,Döntő,3328
4546,Döntő,3329
4547,Döntő,3330
4548,Elődöntő,3331
4549,Döntő,3331
4550,Elődöntő,3332
4551,Döntő,3332
4552,Elődöntő,3333
4553,Döntő,3333
4554,Döntő,3334
4555,Döntő,3335
4556,Döntő,3336
4557,Elődöntő,3338
4558,Döntő,3338
4559,Döntő,3339
4560,Döntő,3340
4561,Döntő,3341
4562,Döntő,3342
4563,Döntő,3343
4564,Elődöntő,3344
4565,Döntő,3344
4566,Elődöntő,3345
4567,Döntő,3345
4568,1.Forduló,3346
4569,2.Forduló,3346
4570,3.Forduló,3346
4571,Elődöntő,3346
4572,Döntő,3346
4573,Döntő,3347
4574,Döntő,3348
4575,Elődöntő,3349
4576,Döntő,3349
4577,Döntő,3350
4578,Döntő,3351
4579,Döntő,3352
4580,Döntő,3353
4581,Elődöntő,3354
4582,Döntő,3354
4583,Döntő,3355
4584,Döntő,3356
4585,Döntő,3357
4586,Döntő,3358
4587,Elődöntő,3359
4588,Döntő,3359
4589,Döntő,3360
4590,Döntő,3361
4591,Elődöntő,3362
4592,Döntő,3362
4593,Section 1,3363
4594,Döntő,3364
4595,Elődöntő,3365
4596,Döntő,3365
4597,Döntő,3366
4598,1.Forduló,3367
4599,Elődöntő,3367
4600,Döntő,3367
4601,Döntő,3368
4602,1.Forduló,3369
4603,Elődöntő,3369
4604,Döntő,3369
4605,1.Forduló,3370
4606,Elődöntő,3370
4607,Döntő,3370
4608,Döntő,3371
4609,Döntő,3372
4610,Döntő,3373
4611,1.Forduló,3374
4612,2.Forduló,3374
4613,Elődöntő,3374
4614,Döntő,3374
4615,Döntő,3375
4616,Döntő,3376
4617,Döntő,3377
4618,Döntő,3378
4619,Döntő,3379
4620,1.Forduló,3380
4621,Elődöntő,3380
4622,Döntő,3380
4623,Döntő,3381
4624,Döntő,3382
4625,Döntő,3383
4626,Döntő,3384
4627,Döntő,3385
4628,Elődöntő,3386
4629,Döntő,3386
4630,Döntő,3387
4631,Döntő,3388
4632,1.Forduló,3389
4633,Elődöntő,3389
4634,Döntő,3389
4635,Döntő,3390
4636,6.Forduló,3391
4637,Döntő,3392
4638,Döntő,3394
4639,Döntő,3395
4640,Döntő,3396
4641,Döntő,3397
4642,Elődöntő,3398
4643,Döntő,3398
4644,Elődöntő,3399
4645,Döntő,3399
4646,Döntő,3400
4647,5.Forduló,3401
4648,Döntő,3402
4649,Döntő,3403
4650,Döntő,3404
4651,Elődöntő,3405
4652,Döntő,3405
4653,Döntő,3406
4654,Döntő,3407
4655,Döntő,3409
4656,Elődöntő,3410
4657,Döntő,3410
4658,Elődöntő,3411
4659,Döntő,3411
4660,Döntő,3412
4661,Döntő,3413
4662,Döntő,3414
4663,Döntő,3415
4664,Döntő,3416
4665,Elődöntő,3417
4666,Döntő,3417
4667,Döntő,3418
4668,Section 1,3419
4669,1.Forduló,3420
4670,Elődöntő,3420
4671,Döntő,3420
4672,Elődöntő,3421
4673,Döntő,3421
4674,Döntő,3422
4675,Döntő,3423
4676,Elődöntő,3424
4677,Döntő,3424
4678,Döntő,3425
4679,Elődöntő,3426
4680,Döntő,3426
4681,Döntő,3427
4682,Döntő,3428
4683,Döntő,3429
4684,4.Forduló,3430
4685,Elődöntő,3431
4686,Döntő,3431
4687,Döntő,3432
4688,Elődöntő,3433
4689,Döntő,3433
4690,Elődöntő,3434
4691,Döntő,3434
4692,Döntő,3435
4693,1.Forduló,3436
4694,Elődöntő,3436
4695,Döntő,3436
4696,Döntő,3437
4697,Döntő,3438
4698,Elődöntő,3439
4699,Döntő,3439
4700,Döntő,3440
4701,Döntő,3441
4702,Elődöntő,3442
4703,Döntő,3442
4704,Döntő,3443
4705,Döntő,3444
4706,1.Forduló,3445
4707,Elődöntő,3445
4708,Döntő,3445
4709,Elődöntő,3446
4710,Döntő,3446
4711,Döntő,3447
4712,Elődöntő,3448
4713,Döntő,3448
4714,Döntő,3449
4715,Döntő,3450
4716,Elődöntő,3451
4717,Döntő,3451
4718,1.Forduló,3452
4719,Elődöntő,3452
4720,Döntő,3452
4721,Döntő,3453
4722,Döntő,3454
4723,Döntő,3455
4724,Elődöntő,3456
4725,Döntő,3456
4726,Döntő,3457
4727,Section 1,3458
4728,Elődöntő,3459
4729,Döntő,3459
4730,Döntő,3460
4731,Elődöntő,3461
4732,Döntő,3461
4733,1.Forduló,3462
4734,Elődöntő,3462
4735,Döntő,3462
4736,Elődöntő,3463
4737,Döntő,3463
4738,1.Forduló,3464
4739,Reményfutam után,3464
4740,2.Forduló,3464
4741,3.Forduló,3464
4742,Elődöntő,3464
4743,Döntő,3464
4744,Elődöntő,3465
4745,Döntő,3465
4746,Döntő,3466
4747,Elődöntő,3467
4748,Döntő,3467
4749,Elődöntő,3468
4750,Döntő,3468
4751,1.Forduló,3469
4752,Elődöntő,3469
4753,Döntő,3469
4754,Döntő,3471
4755,Döntő,3472
4756,Döntő,3473
4757,Section 1,3474
4758,Döntő,3475
4759,Döntő,3476
4760,Elődöntő,3477
4761,Döntő,3477
4762,Elődöntő,3478
4763,Döntő,3478
4764,Elődöntő,3479
4765,Döntő,3479
4766,Döntő,3480
4767,Döntő,3481
4768,Döntő,3482
4769,Elődöntő,3483
4770,Döntő,3483
4771,Döntő,3484
4772,Döntő,3485
4773,Döntő,3486
4774,Elődöntő,3487
4775,Döntő,3487
4776,1.Forduló,3488
4777,Elődöntő,3488
4778,Döntő,3488
4779,Elődöntő,3489
4780,Döntő,3489
4781,Döntő,3490
4782,Döntő,3491
4783,Döntő,3492
4784,Döntő,3493
4785,Döntő,3494
4786,Döntő,3495
4787,Section 1,3496
4788,Elődöntő,3497
4789,Döntő,3497
4790,Elődöntő,3499
4791,Döntő,3499
4792,Döntő,3500
4793,Elődöntő,3501
4794,Döntő,3501
4795,Elődöntő,3502
4796,Döntő,3502
4797,Döntő,3503
4798,Döntő,3504
4799,Döntő,3505
4800,Döntő,3506
4801,1.Forduló,3507
4802,Elődöntő,3507
4803,Döntő,3507
4804,Döntő,3508
4805,Elődöntő,3509
4806,Döntő,3509
4807,Elődöntő,3510
4808,Döntő,3510
4809,Elődöntő,3511
4810,Döntő,3511
4811,Döntő,3512
4812,Döntő,3513
4813,Döntő,3514
4814,Döntő,3515
4815,Döntő,3516
4816,Döntő,3517
4817,Elődöntő,3518
4818,Döntő,3518
4819,Döntő,3519
4820,Döntő,3520
4821,Elődöntő,3521
4822,Döntő,3521
4823,Elődöntő,3523
4824,Döntő,3523
4825,Elődöntő,3524
4826,Döntő,3524
4827,Döntő,3525
4828,1.Forduló,3526
4829,Elődöntő,3526
4830,Döntő,3526
4831,Elődöntő,3527
4832,Döntő,3527
4833,Elődöntő,3528
4834,Döntő,3528
4835,Döntő,3529
4836,Döntő,3530
4837,Elődöntő,3531
4838,Döntő,3531
4839,4.Forduló,3532
4840,Döntő,3533
4841,Döntő,3534
4842,Elődöntő,3535
4843,Döntő,3535
4844,Döntő,3537
4845,Döntő,3538
4846,1.Forduló,3539
4847,Elődöntő,3539
4848,Döntő,3539
4849,Döntő,3540
4850,1.Forduló,3541
4851,Elődöntő,3541
4852,Döntő,3541
4853,Döntő,3542
4854,5.Forduló,3543
4855,4.Forduló,3544
4856,Elődöntő,3545
4857,Döntő,3545
4858,Döntő,3546
4859,1.Forduló,3547
4860,Elődöntő,3547
4861,Döntő,3547
4862,Döntő,3548
4863,Döntő,3549
4864,Döntő,3550
4865,Döntő,3551
4866,Döntő,3552
4867,Döntő,3553
4868,Döntő,3554
4869,Döntő,3555
4870,Elődöntő,3556
4871,Döntő,3556
4872,6.Forduló,3557
4873,Elődöntő,3558
4874,Döntő,3558
4875,Döntő,3559
4876,Döntő,3560
4877,Döntő,3561
4878,Döntő,3562
4879,Döntő,3563
4880,Elődöntő,3564
4881,Döntő,3564
4882,Döntő,3565
4883,Elődöntő,3566
4884,Döntő,3566
4885,Döntő,3567
4886,Döntő,3568
4887,Döntő,3569
4888,Döntő,3570
4889,Elődöntő,3571
4890,Döntő,3571
4891,Elődöntő,3572
4892,Döntő,3572
4893,Döntő,3573
4894,Elődöntő,3574
4895,Döntő,3574
4896,Döntő,3575
4897,Döntő,3576
4898,Elődöntő,3577
4899,Döntő,3577
4900,Döntő,3578
4901,Döntő,3579
4902,Elődöntő,3580
4903,Döntő,3580
4904,Döntő,3581
4905,Döntő,3582
4906,Elődöntő,3583
4907,Döntő,3583
4908,Döntő,3584
4909,Döntő,3586
4910,Elődöntő,3587
4911,Döntő,3587
4912,Elődöntő,3588
4913,Döntő,3588
4914,Döntő,3589
4915,Döntő,3590
4916,1.Forduló,3591
4917,Elődöntő,3591
4918,Döntő,3591
4919,Döntő,3592
4920,Elődöntő,3594
4921,Döntő,3594
4922,Döntő,3595
4923,Elődöntő,3596
4924,Döntő,3596
4925,6.Forduló,3597
4926,Döntő,3598
4927,1.Forduló,3599
4928,Elődöntő,3599
4929,Döntő,3599
4930,Elődöntő,3600
4931,Döntő,3600
4932,Döntő,3601
4933,Döntő,3602
4934,Döntő,3603
4935,Döntő,3604
4936,Döntő,3605
4937,Döntő,3606
4938,Elődöntő,3607
4939,Döntő,3607
4940,1.Forduló,3608
4941,2.Forduló,3608
4942,Elődöntő,3608
4943,Döntő,3608
4944,Döntő,3609
4945,Döntő,3610
4946,Section 1,3611
4947,1.Forduló,3612
4948,Elődöntő,3612
4949,Döntő,3612
4950,Döntő,3613
4951,Döntő,3614
4952,Döntő,3615
4953,Döntő,3616
4954,Elődöntő,3617
4955,Döntő,3617
4956,Döntő,3618
4957,Elődöntő,3619
4958,Döntő,3619
4959,Elődöntő,3620
4960,Döntő,3620
4961,6.Forduló,3621
4962,Döntő,3622
4963,Döntő,3623
4964,Döntő,3624
4965,1.Forduló,3625
4966,Elődöntő,3625
4967,Döntő,3625
4968,1.Forduló,3626
4969,Elődöntő,3626
4970,Döntő,3626
4971,Döntő,3628
4972,Döntő,3629
4973,Elődöntő,3630
4974,Döntő,3630
4975,Döntő,3631
4976,Döntő,3632
4977,Döntő,3633
4978,Elődöntő,3634
4979,Döntő,3634
4980,Döntő,3635
4981,Döntő,3636
4982,Döntő,3637
4983,Döntő,3638
4984,Döntő,3639
4985,Döntő,3640
4986,1.Forduló,3641
4987,Elődöntő,3641
4988,Döntő,3641
4989,Döntő,3642
4990,Döntő,3643
4991,Döntő,3644
4992,Elődöntő,3645
4993,Döntő,3645
4994,Döntő,3646
4995,Döntő,3647
4996,Elődöntő,3648
4997,Döntő,3648
4998,Elődöntő,3649
4999,Döntő,3649
5000,Döntő,3650
5001,Döntő,3651
5002,Elődöntő,3652
5003,Döntő,3652
5004,Döntő,3653
5005,Elődöntő,3654
5006,Döntő,3654
5007,Elődöntő,3655
5008,Döntő,3655
5009,Döntő,3656
5010,Elődöntő,3657
5011,Döntő,3657
5012,5.Forduló,3658
5013,Döntő,3659
5014,Elődöntő,3660
5015,Döntő,3660
5016,Elődöntő,3661
5017,Döntő,3661
5018,Elődöntő,3662
5019,Döntő,3662
5020,1.Forduló,3663
5021,Elődöntő,3663
5022,Döntő,3663
5023,1.Forduló,3664
5024,Elődöntő,3664
5025,Döntő,3665
5026,Döntő,3666
5027,Döntő,3667
5028,Döntő,3668
5029,Elődöntő,3669
5030,Döntő,3669
5031,Döntő,3671
5032,Döntő,3672
5033,Döntő,3673
5034,Elődöntő,3674
5035,Döntő,3674
5036,Elődöntő,3675
5037,Döntő,3675
5038,Döntő,3676
5039,Döntő,3677
5040,Döntő,3678
5041,Elődöntő,3679
5042,Döntő,3679
5043,Elődöntő,3680
5044,Döntő,3680
5045,1.Forduló,3681
5046,Elődöntő,3681
5047,Döntő,3681
5048,Elődöntő,3682
5049,Döntő,3682
5050,Döntő,3683
5051,Döntő,3684
5052,Döntő,3685
5053,Döntő,3686
5054,Döntő,3687
5055,Elődöntő,3688
5056,Döntő,3688
5057,Döntő,3689
5058,Döntő,3690
5059,Döntő,3691
5060,Döntő,3692
5061,Döntő,3693
5062,Section 1,3694
5063,1.Forduló,3695
5064,Elődöntő,3695
5065,Döntő,3695
5066,Döntő,3696
5067,Döntő,3697
5068,Döntő,3698
5069,Elődöntő,3699
5070,Döntő,3699
5071,Elődöntő,3700
5072,Döntő,3700
5073,Döntő,3701
5074,Elődöntő,3702
5075,Döntő,3702
5076,Döntő,3703
5077,Döntő,3705
5078,Döntő,3706
5079,Döntő,3707
5080,Elődöntő,3708
5081,Döntő,3708
5082,Elődöntő,3709
5083,Döntő,3709
5084,Döntő,3710
5085,Döntő,3711
5086,Döntő,3712
5087,Döntő,3713
5088,Döntő,3714
5089,Elődöntő,3715
5090,Döntő,3715
5091,Döntő,3716
5092,Section 1,3717
5093,Döntő,3718
5094,Döntő,3719
5095,Döntő,3720
5096,Döntő,3721
5097,Döntő,3722
5098,Döntő,3723
5099,Döntő,3724
5100,Elődöntő,3725
5101,Döntő,3725
5102,Döntő,3726
5103,Döntő,3727
5104,Elődöntő,3728
5105,Döntő,3728
5106,Döntő,3729
5107,1.Forduló,3730
5108,Elődöntő,3730
5109,Döntő,3730
5110,5.Forduló,3731
5111,Elődöntő,3732
5112,Döntő,3732
5113,Döntő,3733
5114,Döntő,3734
5115,Döntő,3735
5116,Döntő,3736
5117,Döntő,3737
5118,Elődöntő,3738
5119,Döntő,3738
5120,Döntő,3739
5121,Elődöntő,3740
5122,Döntő,3740
5123,Elődöntő,3741
5124,Döntő,3741
5125,Elődöntő,3742
5126,Döntő,3742
5127,Döntő,3743
5128,Elődöntő,3744
5129,Döntő,3744
5130,6.Forduló,3745
5131,Döntő,3746
5132,Elődöntő,3747
5133,Döntő,3747
5134,Döntő,3748
5135,Döntő,3749
5136,Elődöntő,3750
5137,Döntő,3750
5138,4.Forduló,3751
5139,Elődöntő,3752
5140,Döntő,3752
5141,Elődöntő,3753
5142,Döntő,3753
5143,Döntő,3754
5144,Döntő,3755
5145,Döntő,3756
5146,Döntő,3757
5147,Döntő,3758
5148,Döntő,3759
5149,Döntő,3760
5150,Döntő,3761
5151,Döntő,3762
5152,Elődöntő,3763
5153,Döntő,3763
5154,Elődöntő,3764
5155,Döntő,3764
5156,Döntő,3765
5157,1.Forduló,3766
5158,Elődöntő,3766
5159,Döntő,3766
5160,Döntő,3767
5161,Döntő,3768
5162,Döntő,3769
5163,Elődöntő,3770
5164,Döntő,3770
5165,1.Forduló,3771
5166,Elődöntő,3771
5167,Döntő,3771
5168,Section 1,3772
5169,Döntő,3773
5170,Döntő,3774
5171,Döntő,3775
5172,Elődöntő,3776
5173,Döntő,3776
5174,Döntő,3777
5175,Elődöntő,3778
5176,Döntő,3778
5177,1.Forduló,3779
5178,Elődöntő,3779
5179,Döntő,3779
5180,Döntő,3780
5181,Döntő,3781
5182,Döntő,3783
5183,1.Forduló,3784
5184,Elődöntő,3784
5185,Döntő,3784
5186,1.Forduló,3785
5187,Elődöntő,3785
5188,Döntő,3785
5189,Döntő,3786
5190,1.Forduló,3787
5191,Elődöntő,3787
5192,Döntő,3787
5193,Döntő,3788
5194,Döntő,3789
5195,Döntő,3790
5196,Döntő,3791
5197,1.Forduló,3792
5198,Elődöntő,3792
5199,Döntő,3792
5200,Döntő,3794
5201,Elődöntő,3795
5202,Döntő,3795
5203,Elődöntő,3796
5204,Döntő,3796
5205,Elődöntő,3797
5206,Döntő,3797
5207,Döntő,3798
5208,Döntő,3799
5209,1.Forduló,3800
5210,Elődöntő,3800
5211,Döntő,3800
5212,Elődöntő,3801
5213,Döntő,3801
5214,Elődöntő,3802
5215,Döntő,3802
5216,Döntő,3803
5217,Elődöntő,3804
5218,Döntő,3804
5219,Döntő,3805
5220,1.Forduló,3807
5221,Elődöntő,3807
5222,Döntő,3807
5223,Döntő,3808
5224,Section 1,3809
5225,Elődöntő,3810
5226,Döntő,3810
5227,Elődöntő,3811
5228,Döntő,3811
5229,Elődöntő,3812
5230,Döntő,3812
5231,Döntő,3813
5232,Döntő,3814
5233,Döntő,3815
5234,Döntő,3817
5235,6.Forduló,3818
5236,Döntő,3819
5237,Döntő,3820
5238,Döntő,3821
5239,Döntő,3822
5240,Elődöntő,3823
5241,Döntő,3823
5242,Döntő,3824
5243,Döntő,3825
5244,Döntő,3826
5245,Döntő,3827
5246,Döntő,3828
5247,Elődöntő,3829
5248,Döntő,3829
5249,Döntő,3830
5250,Elődöntő,3831
5251,Döntő,3831
5252,Döntő,3832
5253,Elődöntő,3833
5254,Döntő,3833
5255,1.Forduló,3834
5256,Elődöntő,3834
5257,Döntő,3834
5258,Döntő,3835
5259,1.Forduló,3836
5260,Reményfutam után,3836
5261,2.Forduló,3836
5262,Elődöntő,3836
5263,Döntő,3836
5264,Döntő,3837
5265,Elődöntő,3838
5266,Döntő,3838
5267,Elődöntő,3839
5268,Döntő,3839
5269,Döntő,3840
5270,Elődöntő,3841
5271,Döntő,3841
5272,Döntő,3842
5273,Döntő,3843
5274,Döntő,3844
5275,Elődöntő,3845
5276,Döntő,3845
5277,Döntő,3846
5278,Döntő,3847
5279,Döntő,3848
5280,1.Forduló,3849
5281,Elődöntő,3849
5282,Döntő,3849
5283,1.Forduló,3850
5284,Elődöntő,3850
5285,Döntő,3850
5286,Döntő,3851
5287,Elődöntő,3852
5288,Döntő,3852
5289,Döntő,3853
5290,Döntő,3854
5291,Döntő,3855
5292,1.Forduló,3856
5293,Elődöntő,3856
5294,Döntő,3856
5295,Elődöntő,3857
5296,Döntő,3857
5297,Elődöntő,3858
5298,Döntő,3858
5299,Elődöntő,3859
5300,Döntő,3859
5301,Döntő,3860
5302,Elődöntő,3861
5303,Döntő,3861
5304,Döntő,3862
5305,Döntő,3863
5306,Döntő,3864
5307,Döntő,3865
5308,6.Forduló,3866
5309,Döntő,3867
5310,6.Forduló,3868
5311,1.Forduló,3869
5312,Elődöntő,3869
5313,Döntő,3869
5314,Elődöntő,3870
5315,Döntő,3870
5316,Döntő,3871
5317,Döntő,3873
5318,Döntő,3874
5319,Döntő,3875
5320,Elődöntő,3876
5321,Döntő,3876
5322,Döntő,3877
5323,Döntő,3878
5324,Döntő,3879
5325,Döntő,3880
5326,Elődöntő,3881
5327,Döntő,3881
5328,Döntő,3882
5329,Döntő,3883
5330,Elődöntő,3884
5331,Döntő,3884
5332,Döntő,3885
5333,Döntő,3886
5334,Elődöntő,3887
5335,Döntő,3887
5336,Döntő,3888
5337,Döntő,3889
5338,1.Forduló,3890
5339,Elődöntő,3890
5340,Döntő,3890
5341,Döntő,3891
5342,Döntő,3892
5343,Section 1,3893
5344,Döntő,3894
5345,Elődöntő,3895
5346,Döntő,3895
5347,Döntő,3896
5348,Döntő,3897
5349,Döntő,3898
5350,Döntő,3899
5351,Döntő,3900
5352,Döntő,3901
5353,1.Forduló,3902
5354,Elődöntő,3902
5355,Döntő,3902
5356,Döntő,3903
5357,Döntő,3904
5358,Döntő,3905
5359,1.Forduló,3906
5360,Elődöntő,3906
5361,Döntő,3906
5362,6.Forduló,3907
5363,Döntő,3908
5364,Döntő,3909
5365,Döntő,3910
5366,Döntő,3911
5367,1.Forduló,3912
5368,Elődöntő,3912
5369,Döntő,3912
5370,Döntő,3913
5371,1.Forduló,3914
5372,Elődöntő,3914
5373,Döntő,3914
5374,Döntő,3915
5375,Section 1,3916
5376,Elődöntő,3917
5377,Döntő,3917
5378,Elődöntő,3918
5379,Döntő,3918
5380,Döntő,3919
5381,Döntő,3920
5382,Döntő,3921
5383,Elődöntő,3922
5384,Döntő,3922
5385,Elődöntő,3923
5386,Döntő,3923
5387,Döntő,3924
5388,1.Forduló,3925
5389,Elődöntő,3925
5390,Döntő,3925
5391,Elődöntő,3926
5392,Döntő,3926
5393,Döntő,3927
5394,Elődöntő,3928
5395,Döntő,3928
5396,Döntő,3929
5397,Döntő,3931
5398,Döntő,3932
5399,Döntő,3933
5400,Döntő,3934
5401,Döntő,3935
5402,Döntő,3936
5403,Elődöntő,3937
5404,Döntő,3937
5405,Döntő,3939
5406,Döntő,3940
5407,Döntő,3941
5408,Döntő,3942
5409,Döntő,3943
5410,Döntő,3944
5411,Döntő,3945
5412,Elődöntő,3946
5413,Döntő,3946
5414,5.Forduló,3947
5415,Döntő,3948
5416,Döntő,3949
5417,Döntő,3950
5418,Döntő,3951
5419,Döntő,3952
5420,Elődöntő,3953
5421,Döntő,3953
5422,Döntő,3954
5423,Döntő,3955
5424,1.Forduló,3956
5425,Elődöntő,3956
5426,Döntő,3956
5427,Döntő,3957
5428,1.Forduló,3958
5429,2.Forduló,3958
5430,Elődöntő,3958
5431,Döntő,3958
5432,Döntő,3959
5433,Döntő,3960
5434,Döntő,3961
5435,Elődöntő,3962
5436,Döntő,3962
5437,Döntő,3963
5438,Elődöntő,3964
5439,Döntő,3964
5440,Döntő,3965
5441,Elődöntő,3966
5442,Döntő,3966
5443,Elődöntő,3967
5444,Döntő,3967
5445,Elődöntő,3968
5446,Döntő,3968
5447,Döntő,3969
5448,Döntő,3970
5449,Elődöntő,3971
5450,Döntő,3971
5451,Döntő,3972
5452,Döntő,3973
5453,Döntő,3974
5454,Elődöntő,3975
5455,Döntő,3975
5456,Döntő,3976
5457,Döntő,3977
5458,Elődöntő,3978
5459,Döntő,3978
5460,1.Forduló,3979
5461,Elődöntő,3979
5462,Döntő,3979
5463,Döntő,3980
5464,1.Forduló,3981
5465,Elődöntő,3981
5466,Döntő,3981
